2025-12-15 01:21:17,223.6,0.141,22.7,3.948
2025-12-15 01:22:16,223.1,0.14,22.5,3.948
2025-12-15 01:23:26,222.9,0.139,22.4,3.949
2025-12-15 01:24:30,222.7,0.14,22.5,3.949
2025-12-15 01:25:22,223.9,0.14,22.5,3.949
2025-12-15 01:26:14,223.7,0.141,22.8,3.95
2025-12-15 01:27:07,224.3,0.141,22.7,3.95
2025-12-15 01:28:07,223.7,0.14,22.5,3.95
2025-12-15 01:29:11,223.0,0.14,22.6,3.951
2025-12-15 01:30:12,223.4,0.139,22.4,3.951
2025-12-15 01:31:07,223.6,0.14,22.6,3.952
2025-12-15 01:32:11,224.1,0.14,22.5,3.952
2025-12-15 01:33:04,223.2,0.14,22.5,3.952
2025-12-15 01:33:57,222.6,0.14,22.5,3.953
2025-12-15 01:34:56,223.6,0.14,22.6,3.953
2025-12-15 01:36:00,222.9,0.14,22.6,3.954
2025-12-15 01:37:02,223.0,0.14,22.5,3.954
2025-12-15 01:38:09,223.2,0.14,22.5,3.954
2025-12-15 01:39:16,223.3,0.141,22.6,3.955
2025-12-15 01:40:22,223.4,0.14,22.6,3.955
2025-12-15 01:41:28,223.9,0.14,22.6,3.955
2025-12-15 01:42:30,223.8,0.14,22.6,3.956
2025-12-15 01:43:28,223.8,0.141,22.7,3.956
2025-12-15 01:44:19,222.9,0.141,22.6,3.957
2025-12-15 01:45:10,222.9,0.141,22.6,3.957
2025-12-15 01:46:07,223.0,0.141,22.6,3.957
2025-12-15 01:47:17,223.1,0.14,22.5,3.958
2025-12-15 01:48:26,222.9,0.14,22.5,3.958
2025-12-15 01:49:36,222.6,0.14,22.6,3.959
2025-12-15 01:50:37,222.6,0.14,22.4,3.959
2025-12-15 01:51:32,223.1,0.14,22.5,3.959
2025-12-15 01:52:41,223.8,0.14,22.7,3.96
2025-12-15 01:53:45,224.3,0.14,22.7,3.96
2025-12-15 01:54:52,224.0,0.14,22.6,3.96
2025-12-15 01:55:42,223.8,0.14,22.6,3.961
2025-12-15 01:56:39,223.5,0.14,22.5,3.961
2025-12-15 01:57:41,223.6,0.139,22.5,3.962
2025-12-15 01:58:34,223.2,0.14,22.5,3.962
2025-12-15 01:59:31,223.4,0.141,22.6,3.962
2025-12-15 02:00:25,223.3,0.141,22.7,3.963
2025-12-15 02:01:17,223.9,0.14,22.6,3.963
2025-12-15 02:02:13,224.5,0.141,22.7,3.964
2025-12-15 02:03:03,225.0,0.141,22.8,3.964
2025-12-15 02:04:04,225.3,0.141,22.9,3.964
2025-12-15 02:04:58,223.9,0.14,22.6,3.965
2025-12-15 02:06:02,224.4,0.14,22.6,3.965
2025-12-15 02:07:10,223.9,0.141,22.7,3.965
2025-12-15 02:08:19,223.6,0.14,22.5,3.966
2025-12-15 02:09:25,224.0,0.14,22.6,3.966
2025-12-15 02:10:28,223.5,0.14,22.6,3.967
2025-12-15 02:11:37,223.6,0.141,22.7,3.967
2025-12-15 02:12:42,224.2,0.141,22.8,3.967
2025-12-15 02:13:37,224.7,0.14,22.7,3.968
2025-12-15 02:14:47,224.0,0.141,22.7,3.968
2025-12-15 02:15:46,223.6,0.141,22.7,3.969
2025-12-15 02:16:49,223.8,0.141,22.7,3.969
2025-12-15 02:17:55,223.9,0.14,22.6,3.969
2025-12-15 02:18:57,224.8,0.141,22.8,3.97
2025-12-15 02:19:51,224.3,0.141,22.7,3.97
2025-12-15 02:20:47,223.9,0.14,22.6,3.97
2025-12-15 02:21:54,223.3,0.141,22.6,3.971
2025-12-15 02:23:04,223.0,0.141,22.6,3.971
2025-12-15 02:24:06,223.6,0.14,22.6,3.972
2025-12-15 02:24:56,223.7,0.141,22.7,3.972
2025-12-15 02:26:02,224.4,0.141,22.7,3.972
2025-12-15 02:27:02,223.7,0.141,22.8,3.973
2025-12-15 02:27:57,223.6,0.141,22.7,3.973
2025-12-15 02:28:52,223.7,0.141,22.7,3.973
2025-12-15 02:30:01,223.3,0.14,22.5,3.974
2025-12-15 02:31:08,223.2,0.139,22.3,3.974
2025-12-15 02:31:58,222.9,0.139,22.3,3.975
2025-12-15 02:32:51,223.3,0.14,22.5,3.975
2025-12-15 02:33:52,224.3,0.14,22.6,3.976
2025-12-15 02:34:55,224.2,0.141,22.8,3.976
2025-12-15 02:36:02,224.1,0.141,22.7,3.976
2025-12-15 02:37:11,223.6,0.141,22.7,3.977
2025-12-15 02:38:08,223.6,0.14,22.6,3.977
2025-12-15 02:38:59,224.2,0.14,22.7,3.977
2025-12-15 02:39:58,224.0,0.14,22.6,3.978
2025-12-15 02:41:08,224.0,0.14,22.7,3.978
2025-12-15 02:42:05,223.9,0.141,22.7,3.978
2025-12-15 02:43:08,224.0,0.141,22.7,3.979
2025-12-15 02:44:05,224.3,0.14,22.6,3.979
2025-12-15 02:45:05,224.3,0.141,22.8,3.98
2025-12-15 02:45:57,224.1,0.141,22.7,3.98
2025-12-15 02:46:48,224.2,0.141,22.7,3.98
2025-12-15 02:47:52,223.8,0.14,22.6,3.981
2025-12-15 02:49:00,223.9,0.141,22.7,3.981
2025-12-15 02:50:06,223.4,0.14,22.5,3.982
2025-12-15 02:51:02,222.6,0.14,22.4,3.982
2025-12-15 02:52:09,222.6,0.139,22.4,3.982
2025-12-15 02:52:59,223.1,0.139,22.3,3.983
2025-12-15 02:53:59,224.6,0.142,22.9,3.983
2025-12-15 02:54:52,223.9,0.141,22.7,3.983
2025-12-15 02:55:54,224.1,0.14,22.7,3.984
2025-12-15 02:56:58,223.2,0.14,22.4,3.984
2025-12-15 02:57:57,223.5,0.14,22.5,3.985
2025-12-15 02:58:48,223.2,0.141,22.6,3.985
2025-12-15 02:59:52,223.3,0.141,22.6,3.985
2025-12-15 03:00:57,222.9,0.139,22.3,3.986
2025-12-15 03:01:58,223.0,0.14,22.5,3.986
2025-12-15 03:02:51,223.2,0.141,22.6,3.987
2025-12-15 03:03:57,224.0,0.141,22.7,3.987
2025-12-15 03:05:05,223.9,0.14,22.6,3.987
2025-12-15 03:06:14,223.8,0.141,22.7,3.988
2025-12-15 03:07:04,223.9,0.141,22.7,3.988
2025-12-15 03:08:11,223.2,0.139,22.4,3.988
2025-12-15 03:09:15,223.8,0.141,22.7,3.989
2025-12-15 03:10:22,224.1,0.14,22.6,3.989
2025-12-15 03:11:20,224.2,0.14,22.6,3.99
2025-12-15 03:12:15,224.7,0.141,22.8,3.99
2025-12-15 03:13:20,224.2,0.141,22.8,3.99
2025-12-15 03:14:13,224.5,0.141,22.8,3.991
2025-12-15 03:15:22,224.0,0.141,22.7,3.991
2025-12-15 03:16:31,223.9,0.14,22.5,3.992
2025-12-15 03:17:31,223.9,0.141,22.8,3.992
2025-12-15 03:18:35,223.7,0.141,22.7,3.992
2025-12-15 03:19:38,223.5,0.141,22.7,3.993
2025-12-15 03:20:38,223.6,0.14,22.6,3.993
2025-12-15 03:21:30,223.3,0.14,22.5,3.994
2025-12-15 03:22:27,223.3,0.14,22.5,3.994
2025-12-15 03:23:28,222.7,0.14,22.5,3.994
2025-12-15 03:24:38,224.8,0.141,22.8,3.995
2025-12-15 03:25:40,224.8,0.141,22.8,3.995
2025-12-15 03:26:48,224.8,0.141,22.8,3.995
2025-12-15 03:27:58,224.3,0.141,22.8,3.996
2025-12-15 03:28:48,224.1,0.14,22.6,3.996
2025-12-15 03:29:43,224.0,0.141,22.8,3.997
2025-12-15 03:30:38,223.7,0.139,22.4,3.997
2025-12-15 03:31:44,223.7,0.142,22.8,3.997
2025-12-15 03:32:48,224.2,0.14,22.6,3.998
2025-12-15 03:33:51,224.1,0.14,22.6,3.998
2025-12-15 03:34:57,224.3,0.14,22.6,3.999
2025-12-15 03:35:52,225.0,0.141,22.8,3.999
2025-12-15 03:36:44,224.2,0.141,22.8,3.999
2025-12-15 03:37:38,224.3,0.141,22.7,4.0
2025-12-15 03:38:37,223.7,0.14,22.6,4.0
2025-12-15 03:39:44,224.1,0.141,22.8,4.0
2025-12-15 03:40:45,224.5,0.141,22.8,4.001
2025-12-15 03:41:44,224.4,0.141,22.7,4.001
2025-12-15 03:42:37,224.1,0.141,22.7,4.002
2025-12-15 03:43:39,224.2,0.141,22.7,4.002
2025-12-15 03:44:37,224.8,0.14,22.8,4.002
2025-12-15 03:45:45,224.1,0.139,22.5,4.003
2025-12-15 03:46:54,224.2,0.141,22.8,4.003
2025-12-15 03:47:47,224.7,0.141,22.8,4.004
2025-12-15 03:48:37,224.2,0.141,22.8,4.004
2025-12-15 03:49:34,224.4,0.14,22.6,4.004
2025-12-15 03:50:33,223.8,0.14,22.6,4.005
2025-12-15 03:51:30,223.9,0.14,22.6,4.005
2025-12-15 03:52:32,223.0,0.14,22.5,4.005
2025-12-15 03:53:28,224.6,0.141,22.8,4.006
2025-12-15 03:54:36,224.4,0.141,22.8,4.006
2025-12-15 03:55:46,224.7,0.141,22.8,4.007
2025-12-15 03:56:54,223.6,0.14,22.5,4.007
2025-12-15 03:57:52,223.5,0.139,22.5,4.007
2025-12-15 03:58:42,223.4,0.139,22.4,4.008
2025-12-15 03:59:52,223.6,0.14,22.5,4.008
2025-12-15 04:00:46,223.5,0.14,22.6,4.009
2025-12-15 04:01:52,222.7,0.139,22.3,4.009
2025-12-15 04:02:59,223.3,0.14,22.5,4.009
2025-12-15 04:03:54,224.4,0.14,22.7,4.01
2025-12-15 04:05:03,224.3,0.14,22.6,4.01
2025-12-15 04:06:03,224.0,0.139,22.4,4.01
2025-12-15 04:06:59,223.6,0.141,22.8,4.011
2025-12-15 04:07:59,223.5,0.139,22.4,4.011
2025-12-15 04:08:53,223.6,0.141,22.7,4.012
2025-12-15 04:09:43,223.7,0.139,22.4,4.012
2025-12-15 04:10:50,223.8,0.14,22.5,4.012
2025-12-15 04:11:57,223.7,0.141,22.7,4.013
2025-12-15 04:12:57,224.2,0.14,22.6,4.013
2025-12-15 04:14:02,224.1,0.141,22.8,4.014
2025-12-15 04:15:01,224.6,0.14,22.6,4.014
2025-12-15 04:15:54,223.3,0.14,22.6,4.014
2025-12-15 04:16:56,224.0,0.141,22.7,4.015
2025-12-15 04:17:53,224.7,0.141,22.8,4.015
2025-12-15 04:19:00,224.2,0.14,22.7,4.016
2025-12-15 04:20:10,223.9,0.14,22.6,4.016
2025-12-15 04:21:02,224.0,0.139,22.4,4.016
2025-12-15 04:21:53,223.1,0.14,22.5,4.017
2025-12-15 04:22:51,224.1,0.14,22.6,4.017
2025-12-15 04:23:41,224.3,0.14,22.6,4.017
2025-12-15 04:24:41,225.2,0.141,22.8,4.018
2025-12-15 04:25:42,224.2,0.14,22.6,4.018
2025-12-15 04:26:40,224.4,0.141,22.7,4.019
2025-12-15 04:27:46,223.6,0.139,22.4,4.019
2025-12-15 04:28:53,223.7,0.14,22.6,4.019
2025-12-15 04:29:47,222.4,0.14,22.4,4.02
2025-12-15 04:30:43,222.7,0.14,22.5,4.02
2025-12-15 04:31:46,222.9,0.14,22.5,4.02
2025-12-15 04:32:36,223.6,0.14,22.6,4.021
2025-12-15 04:33:45,223.7,0.14,22.6,4.021
2025-12-15 04:34:54,223.0,0.141,22.6,4.022
2025-12-15 04:35:55,223.6,0.139,22.4,4.022
2025-12-15 04:36:48,223.4,0.141,22.6,4.022
2025-12-15 04:37:54,222.6,0.14,22.5,4.023
2025-12-15 04:38:53,220.9,0.139,22.1,4.023
2025-12-15 04:39:47,221.3,0.139,22.3,4.023
2025-12-15 04:40:38,222.0,0.14,22.4,4.024
2025-12-15 04:41:34,222.7,0.14,22.4,4.024
2025-12-15 04:42:38,222.4,0.14,22.5,4.025
2025-12-15 04:43:39,222.4,0.14,22.4,4.025
2025-12-15 04:44:47,222.4,0.14,22.5,4.025
2025-12-15 04:45:43,222.1,0.14,22.4,4.026
2025-12-15 04:46:49,221.8,0.14,22.4,4.026
2025-12-15 04:47:44,222.8,0.14,22.5,4.027
2025-12-15 04:48:47,222.7,0.139,22.3,4.027
2025-12-15 04:49:41,222.4,0.141,22.5,4.027
2025-12-15 04:50:35,222.9,0.14,22.5,4.028
2025-12-15 04:51:45,223.1,0.14,22.5,4.028
2025-12-15 04:52:46,222.3,0.139,22.3,4.028
2025-12-15 04:53:37,222.4,0.139,22.4,4.029
2025-12-15 04:54:42,222.0,0.139,22.3,4.029
2025-12-15 04:55:49,222.4,0.141,22.5,4.03
2025-12-15 04:56:49,222.8,0.139,22.4,4.03
2025-12-15 04:57:50,222.9,0.14,22.5,4.03
2025-12-15 04:58:56,222.6,0.139,22.4,4.031
2025-12-15 05:00:05,223.4,0.14,22.5,4.031
2025-12-15 05:01:11,223.1,0.14,22.5,4.031
2025-12-15 05:02:18,222.2,0.14,22.4,4.032
2025-12-15 05:03:16,221.8,0.139,22.2,4.032
2025-12-15 05:04:09,221.9,0.14,22.4,4.033
2025-12-15 05:05:19,222.4,0.14,22.4,4.033
2025-12-15 05:06:23,221.7,0.139,22.3,4.033
2025-12-15 05:07:14,221.5,0.139,22.2,4.034
2025-12-15 05:08:05,221.3,0.139,22.2,4.034
2025-12-15 05:08:55,221.1,0.139,22.1,4.035
2025-12-15 05:10:02,221.5,0.139,22.3,4.035
2025-12-15 05:11:00,222.2,0.139,22.2,4.035
2025-12-15 05:11:51,222.2,0.139,22.3,4.036
2025-12-15 05:12:53,221.7,0.14,22.3,4.036
2025-12-15 05:13:47,222.2,0.14,22.3,4.036
2025-12-15 05:14:49,222.4,0.14,22.4,4.037
2025-12-15 05:15:59,221.2,0.139,22.2,4.037
2025-12-15 05:17:08,221.5,0.14,22.3,4.038
2025-12-15 05:18:02,222.0,0.139,22.2,4.038
2025-12-15 05:19:03,222.1,0.14,22.4,4.038
2025-12-15 05:20:06,222.8,0.141,22.6,4.039
2025-12-15 05:21:16,223.0,0.14,22.5,4.039
2025-12-15 05:22:10,223.1,0.14,22.5,4.04
2025-12-15 05:23:14,222.6,0.14,22.5,4.04
2025-12-15 05:24:22,222.7,0.14,22.4,4.04
2025-12-15 05:25:25,222.0,0.14,22.3,4.041
2025-12-15 05:26:26,222.5,0.14,22.4,4.041
2025-12-15 05:27:22,223.1,0.14,22.4,4.041
2025-12-15 05:28:30,222.8,0.14,22.4,4.042
2025-12-15 05:29:23,223.2,0.141,22.6,4.042
2025-12-15 05:30:22,223.3,0.14,22.5,4.042
2025-12-15 05:31:22,223.1,0.14,22.5,4.043
2025-12-15 05:32:16,222.0,0.139,22.3,4.043
2025-12-15 05:33:26,222.6,0.14,22.4,4.044
2025-12-15 05:34:23,223.5,0.141,22.6,4.044
2025-12-15 05:35:28,223.4,0.14,22.5,4.045
2025-12-15 05:36:35,223.7,0.14,22.5,4.045
2025-12-15 05:37:32,223.8,0.141,22.8,4.045
2025-12-15 05:38:30,222.9,0.139,22.4,4.046
2025-12-15 05:39:23,223.4,0.14,22.6,4.046
2025-12-15 05:40:18,224.5,0.142,22.8,4.046
2025-12-15 05:41:23,224.6,0.141,22.8,4.047
2025-12-15 05:42:17,224.1,0.142,22.8,4.047
2025-12-15 05:43:09,224.0,0.141,22.6,4.047
2025-12-15 05:43:59,223.2,0.14,22.4,4.048
2025-12-15 05:44:55,223.4,0.14,22.6,4.048
2025-12-15 05:46:01,223.0,0.14,22.5,4.049
2025-12-15 05:46:53,222.5,0.139,22.4,4.049
2025-12-15 05:48:01,223.3,0.14,22.5,4.05
2025-12-15 05:48:51,223.7,0.141,22.7,4.05
2025-12-15 05:49:47,223.7,0.141,22.6,4.05
2025-12-15 05:50:54,223.1,0.14,22.5,4.051
2025-12-15 05:52:02,224.0,0.141,22.7,4.051
2025-12-15 05:52:55,224.1,0.141,22.8,4.051
2025-12-15 05:54:00,223.2,0.141,22.6,4.052
2025-12-15 05:55:03,223.5,0.034,0.4,4.052
2025-12-15 05:56:06,223.8,0.034,0.4,4.052
2025-12-15 05:56:59,224.1,0.034,0.4,4.052
2025-12-15 05:58:02,223.6,0.034,0.4,4.052
2025-12-15 05:59:05,223.5,0.034,0.5,4.052
2025-12-15 06:00:02,223.0,0.034,0.4,4.052
2025-12-15 06:00:57,222.8,0.034,0.4,4.052
2025-12-15 06:01:58,222.0,0.034,0.4,4.052
2025-12-15 06:02:49,221.6,0.034,0.4,4.052
2025-12-15 06:03:59,221.0,0.034,0.4,4.052
2025-12-15 06:04:58,222.1,0.034,0.4,4.052
2025-12-15 06:05:50,223.0,0.034,0.4,4.052
2025-12-15 06:06:40,224.1,0.034,0.4,4.052
2025-12-15 06:07:36,223.7,0.034,0.4,4.052
2025-12-15 06:08:39,223.1,0.034,0.4,4.052
2025-12-15 06:09:47,222.1,0.034,0.4,4.052
2025-12-15 06:10:48,223.1,0.034,0.4,4.052
2025-12-15 06:11:56,223.1,0.034,0.4,4.052
2025-12-15 06:12:52,223.1,0.034,0.5,4.052
2025-12-15 06:13:48,223.6,0.034,0.4,4.052
2025-12-15 06:14:53,222.4,0.034,0.4,4.052
2025-12-15 06:15:47,223.7,0.034,0.4,4.052
2025-12-15 06:16:45,221.8,0.034,0.4,4.052
2025-12-15 06:17:38,222.2,0.034,0.4,4.052
2025-12-15 06:18:43,221.7,0.034,0.4,4.052
2025-12-15 06:19:38,221.6,0.034,0.4,4.052
2025-12-15 06:20:41,222.6,0.034,0.4,4.052
2025-12-15 06:21:32,222.7,0.034,0.4,4.052
2025-12-15 06:22:40,222.5,0.034,0.4,4.052
2025-12-15 06:23:35,222.6,0.034,0.5,4.052
2025-12-15 06:24:43,223.4,0.034,0.4,4.052
2025-12-15 06:25:37,222.8,0.034,0.4,4.052
2025-12-15 06:26:40,223.1,0.034,0.4,4.052
2025-12-15 06:27:49,223.1,0.034,0.4,4.052
2025-12-15 06:28:55,223.4,0.034,0.5,4.052
2025-12-15 06:30:00,223.0,0.034,0.4,4.052
2025-12-15 06:30:50,223.0,0.034,0.4,4.052
2025-12-15 06:31:45,223.4,0.034,0.4,4.052
2025-12-15 06:32:37,223.8,0.034,0.5,4.052
2025-12-15 06:33:43,224.4,0.034,0.5,4.052
2025-12-15 06:34:43,224.9,0.034,0.4,4.052
2025-12-15 06:35:40,224.9,0.034,0.4,4.052
2025-12-15 06:36:37,225.3,0.034,0.4,4.052
2025-12-15 06:37:41,224.6,0.034,0.4,4.052
2025-12-15 06:38:37,224.1,0.034,0.4,4.052
2025-12-15 06:39:46,225.2,0.034,0.5,4.052
2025-12-15 06:40:47,224.8,0.034,0.4,4.052
2025-12-15 06:41:55,224.4,0.034,0.4,4.052
2025-12-15 06:43:04,223.8,0.034,0.4,4.052
2025-12-15 06:43:54,224.0,0.034,0.5,4.052
2025-12-15 06:44:52,224.0,0.034,0.4,4.052
2025-12-15 06:45:42,223.9,0.034,0.4,4.052
2025-12-15 06:46:50,222.7,0.034,0.4,4.052
2025-12-15 06:47:42,223.8,0.034,0.5,4.052
2025-12-15 06:48:40,221.4,0.034,0.4,4.052
2025-12-15 06:49:41,221.7,0.034,0.4,4.052
2025-12-15 06:50:31,221.8,0.034,0.4,4.052
2025-12-15 06:51:35,222.0,0.034,0.4,4.052
2025-12-15 06:52:25,222.8,0.034,0.4,4.052
2025-12-15 06:53:15,222.5,0.034,0.4,4.052
2025-12-15 06:54:12,221.5,0.033,0.4,4.052
2025-12-15 06:55:10,222.0,0.034,0.5,4.052
2025-12-15 06:56:03,222.6,0.034,0.5,4.052
2025-12-15 06:57:08,222.4,0.034,0.4,4.052
2025-12-15 06:58:00,222.0,0.034,0.4,4.052
2025-12-15 06:59:03,222.0,0.034,0.4,4.052
2025-12-15 07:00:13,222.5,0.034,0.4,4.052
2025-12-15 07:01:15,223.2,0.034,0.4,4.052
2025-12-15 07:02:08,223.1,0.034,0.5,4.052
2025-12-15 07:03:14,223.8,0.034,0.5,4.052
2025-12-15 07:04:05,223.4,0.034,0.4,4.052
2025-12-15 07:05:01,223.5,0.034,0.5,4.052
2025-12-15 07:05:53,223.4,0.034,0.4,4.052
2025-12-15 07:06:57,223.5,0.034,0.4,4.052
2025-12-15 07:08:05,223.5,0.034,0.5,4.052
2025-12-15 07:09:13,224.7,0.034,0.4,4.052
2025-12-15 07:10:14,224.6,0.034,0.4,4.052
2025-12-15 07:11:08,224.5,0.034,0.5,4.052
2025-12-15 07:12:16,225.2,0.034,0.5,4.052
2025-12-15 07:13:24,224.1,0.034,0.4,4.052
2025-12-15 07:14:23,223.7,0.034,0.5,4.052
2025-12-15 07:15:30,222.7,0.034,0.4,4.052
2025-12-15 07:16:35,222.6,0.034,0.4,4.052
2025-12-15 07:17:39,221.8,0.034,0.5,4.052
2025-12-15 07:18:45,222.2,0.034,0.4,4.052
2025-12-15 07:19:51,222.5,0.034,0.4,4.052
2025-12-15 07:20:54,223.1,0.034,0.4,4.052
2025-12-15 07:21:46,223.1,0.034,0.5,4.052
2025-12-15 07:22:54,223.1,0.034,0.4,4.052
2025-12-15 07:23:53,223.0,0.034,0.4,4.052
2025-12-15 07:24:52,222.4,0.034,0.4,4.052
2025-12-15 07:25:56,222.3,0.034,0.4,4.052
2025-12-15 07:27:01,223.0,0.034,0.4,4.052
2025-12-15 07:27:53,222.7,0.034,0.4,4.052
2025-12-15 07:28:53,222.4,0.034,0.4,4.052
2025-12-15 07:30:00,220.9,0.033,0.4,4.052
2025-12-15 07:30:53,221.1,0.033,0.4,4.052
2025-12-15 07:31:45,221.5,0.034,0.4,4.052
2025-12-15 07:32:51,221.5,0.033,0.4,4.052
2025-12-15 07:33:48,222.8,0.034,0.4,4.052
2025-12-15 07:34:51,222.3,0.034,0.5,4.052
2025-12-15 07:35:53,222.2,0.034,0.4,4.052
2025-12-15 07:36:48,223.0,0.034,0.5,4.052
2025-12-15 07:37:57,223.0,0.034,0.4,4.052
2025-12-15 07:38:53,222.0,0.034,0.4,4.052
2025-12-15 07:39:43,222.8,0.034,0.4,4.052
2025-12-15 07:40:39,222.7,0.034,0.4,4.052
2025-12-15 07:41:32,223.8,0.034,0.4,4.052
2025-12-15 07:42:24,224.4,0.034,0.4,4.052
2025-12-15 07:43:20,223.7,0.034,0.4,4.052
2025-12-15 07:44:24,223.1,0.034,0.5,4.052
2025-12-15 07:45:29,222.7,0.034,0.4,4.052
2025-12-15 07:46:23,223.2,0.034,0.4,4.052
2025-12-15 07:47:16,223.4,0.034,0.4,4.052
2025-12-15 07:48:24,224.0,0.034,0.4,4.052
2025-12-15 07:49:20,224.5,0.034,0.5,4.052
2025-12-15 07:50:22,224.9,0.034,0.5,4.052
2025-12-15 07:51:17,225.1,0.035,0.4,4.052
2025-12-15 07:52:21,224.6,0.034,0.4,4.052
2025-12-15 07:53:15,224.0,0.034,0.4,4.052
2025-12-15 07:54:13,224.2,0.034,0.4,4.052
2025-12-15 07:55:19,223.9,0.034,0.4,4.052
2025-12-15 07:56:27,224.5,0.034,0.4,4.052
2025-12-15 07:57:21,223.7,0.034,0.4,4.052
2025-12-15 07:58:26,223.1,0.034,0.4,4.052
2025-12-15 07:59:27,223.2,0.034,0.4,4.052
2025-12-15 08:00:30,223.4,0.034,0.4,4.052
2025-12-15 08:01:29,223.4,0.034,0.4,4.052
2025-12-15 08:02:24,223.2,0.034,0.4,4.052
